Data,Codigo_municipio,area_colhida_em_hectares,quantidade_produzida_em_ton,valor_producao_em_mil_reais
2020,3535903,32,1280,1924
2021,3535903,32,800,1406
2015,3536000,32,775,1015
2016,3536000,32,800,1056
2017,3536000,36,648,629
2018,3536000,36,648,1046
2019,3536000,50,1125,1406
2020,3536000,112,1680,3755
2021,3536000,12,180,477
2022,3536000,120,2400,4920
2023,3536000,120,2100,3770
2013,3536208,570,17000,7650
2014,3536208,570,17000,13600
2015,3536208,1000,30000,25500
2016,3536208,1200,30000,45000
2017,3536208,1200,30000,51000
2018,3536208,1250,31250,43750
2019,3536208,1300,32500,45500
2020,3536208,1300,32500,47125
2021,3536208,1300,32500,47125
2022,3536208,1300,32500,52000
2023,3536208,1300,32500,65000
2013,3536307,26,468,407
2014,3536307,26,390,347
2013,3536505,88,2373,1756
2014,3536505,88,2373,2136
2015,3536505,88,2373,2136
2016,3536505,88,2373,3227
2017,3536505,88,2500,4348
2018,3536505,88,2500,3405
2019,3536505,88,2500,3405
2022,3536505,88,2459,6393
2023,3536505,88,2445,4890
2016,3536604,13,390,438
2017,3536604,19,500,500
2018,3536604,26,710,582
2019,3536604,140,4200,3281
2020,3536604,108,3240,2683
2021,3536604,60,1800,2370
2022,3536604,60,1800,3600
2023,3536604,87,2610,3391
2016,3536703,22,440,375
2017,3536703,24,480,598
2020,3536703,16,480,634
2013,3536901,100,1100,977
2014,3536901,100,1100,1564
2015,3536901,63,950,548
2016,3536901,100,1500,1650
2017,3536901,100,1500,2250
2018,3536901,100,1500,675
2019,3536901,100,1500,1653
2020,3536901,100,1500,2115
2021,3536901,100,1500,3333
2013,3537206,3045,54037,43230
2014,3537206,1800,36000,18000
2015,3537206,1600,32000,23744
2016,3537206,1800,36000,21600
2017,3537206,1250,25000,30517
2018,3537206,1800,36000,21600
2019,3537206,1250,25000,25000
2020,3537206,1250,25000,25000
2021,3537206,1250,25000,30000
2022,3537206,1250,25000,30000
2023,3537206,1250,25000,50000
2013,3537305,90,2250,1350
2014,3537305,51,765,1053
2018,3537305,80,1200,2079
2019,3537305,80,1600,3499
2020,3537305,80,1467,2413
2021,3537305,80,1200,3181
2022,3537305,85,1275,2525
2023,3537305,85,1105,2456
2016,3537404,156,3432,5622
2017,3537404,156,3432,3906
2018,3537404,156,3432,3089
2019,3537404,617,12340,14837
2020,3537404,617,13574,19147
2021,3537404,480,9600,13794
2022,3537404,600,13200,29568
2023,3537404,150,3300,6930
2013,3537602,1782,30383,24306
2014,3537602,1667,20008,14006
2015,3537602,1485,14850,12979
2016,3537602,1500,15000,17250
2017,3537602,1100,13200,26764
2018,3537602,1500,15000,30000
2019,3537602,384,4608,16128
2020,3537602,530,6360,19080
2021,3537602,530,6360,17172
2022,3537602,530,6360,22260
2023,3537602,530,5300,26500
2016,3537701,96,1920,2739
2017,3537701,96,1920,1121
2018,3537701,24,360,365
2019,3537701,64,960,960
2020,3537701,64,960,1037
2019,3537800,12,282,172
2013,3537909,6,150,108
2014,3537909,6,160,192
2015,3537909,6,160,150
2013,3538006,118,2000,1614
2014,3538006,118,2000,1620
2015,3538006,118,2000,1630
2016,3538006,118,2000,1672
2017,3538006,118,944,793
2018,3538006,98,800,960
2019,3538006,21,315,315
2020,3538006,21,315,315
2021,3538006,21,315,501
2022,3538006,21,315,630
2023,3538006,75,1125,2475
2013,3538501,50,1700,1156
2014,3538501,50,600,549
2015,3538501,50,350,175
2016,3538501,50,350,427
2017,3538501,50,350,175
2018,3538501,40,240,360
2019,3538501,40,400,396
2020,3538501,40,400,573
2021,3538501,40,240,343
2022,3538501,40,400,1257
2023,3538501,40,400,1143
2013,3538709,50,1500,842
2014,3538709,50,1500,900
2015,3538709,50,1500,960
2016,3538709,50,1500,900
2017,3538709,50,1500,840
2018,3538709,50,1500,1005
2019,3538709,50,1500,1350
2020,3538709,50,1500,2864
2021,3538709,50,1500,3000
2022,3538709,50,1500,3375
2023,3538709,50,1500,3960
2013,3538907,21,420,344
2014,3538907,21,420,206
2015,3538907,21,420,273
2013,3539004,6,90,67
2014,3539004,6,90,72
2015,3539004,6,90,90
2016,3539004,6,90,104
2013,3539202,6,100,88
2014,3539202,6,108,96
2023,3539202,12,170,379
2014,3539301,16,480,349
2015,3539301,16,448,285
2016,3539301,16,448,675
2018,3539301,16,448,375
2021,3540002,24,1080,1350
2022,3540002,24,1080,1944
2023,3540002,24,1080,1296
2013,3540259,130,1950,1497
2014,3540259,130,1950,1767
2015,3540259,100,1500,1399
2016,3540259,140,2100,3056
2017,3540259,60,900,1049
2018,3540259,72,1080,1331
2019,3540259,40,600,901
2021,3540259,40,600,1058
2022,3540259,40,600,1263
2023,3540259,36,545,1145
2013,3540309,100,1000,710
2014,3540309,140,1120,1008
2015,3540309,40,400,360
2013,3540408,40,400,309
2014,3540408,54,540,493
2015,3540408,54,540,510
2016,3540408,14,140,208
2018,3540606,40,600,420
2019,3540606,40,600,900
2020,3540606,40,600,780
2021,3540606,40,400,588
2022,3540606,40,400,1160
2023,3540606,40,480,1536
2014,3540804,27,270,157
2015,3540804,25,365,191
2018,3540903,4,60,68
2019,3540903,13,267,311
2020,3540903,13,267,316
2021,3540903,13,267,676
2022,3540903,13,267,620
2013,3541307,35,1225,953
2014,3541307,50,1750,3462
2015,3541307,45,1575,1969
2016,3541307,45,1575,1969
2017,3541307,50,1750,1575
2018,3541307,50,1750,2188
2019,3541307,50,1050,1050
2020,3541307,50,1750,3063
2021,3541307,50,1750,3063
2022,3541307,50,1750,3063
2013,3541505,21,315,386
2016,3541604,96,3360,6048
2017,3541604,135,2025,3746
2018,3541604,180,2700,4677
2019,3541653,12,250,565
2020,3541653,12,367,455
2013,3541802,34,612,294
2014,3541802,24,720,238
2015,3541802,60,1850,1360
2018,3541802,50,1650,2662
2019,3541802,60,1230,1538
2020,3541802,60,770,1363
2022,3541802,60,1200,2460
2023,3541802,60,1200,2154
2013,3541901,12,192,72
2014,3541901,12,192,70
2015,3541901,12,192,73
2016,3541901,12,192,169
2017,3541901,12,192,80
2018,3541901,12,192,234
2019,3541901,12,192,200
2020,3541901,12,192,326
2021,3541901,12,192,442
2022,3541901,12,192,538
2023,3541901,12,192,259
2017,3542305,19,300,450
2018,3542305,19,300,300
2020,3542305,25,500,750
2021,3542305,25,500,900
2022,3542305,25,500,1000
2023,3542305,25,500,900
2013,3542503,24,480,336
2014,3542503,24,480,307
2013,3542602,3100,62000,27900
2014,3542602,3100,62000,49600
2015,3542602,3240,48000,26400
2016,3542602,3300,62700,94050
2017,3542602,3300,62700,106590
2018,3542602,3340,82164,115030
2019,3542602,3550,60350,84490
2020,3542602,3550,71000,106500
2021,3542602,3550,66268,96089
2022,3542602,3550,68238,109181
2023,3542602,3550,68501,143852
2013,3542800,60,650,520
2014,3542800,64,1013,841
2015,3542800,75,1187,917
2016,3542800,80,2000,3782
2017,3542800,80,2000,2090
2018,3542800,80,2000,1980
2019,3542800,80,2000,1362
2020,3542800,80,2000,2120
2021,3542800,80,2000,1800
2022,3542800,80,2000,2000
2023,3542800,80,2000,3400
2022,3543006,70,210,424
2023,3543006,70,1015,1726
2013,3543204,12,240,163
2014,3543204,12,240,220
2014,3543253,25,450,374
2015,3543253,31,465,359
2016,3543253,31,465,805
2017,3543253,50,750,784
2018,3543253,50,750,743
2019,3543253,50,750,1125
2020,3543253,50,750,1875
2021,3543253,50,750,1350
2022,3543253,50,750,1515
2023,3543253,50,750,1275
2013,3543402,21,852,493
2014,3543402,21,852,493
2015,3543402,21,852,1048
2016,3543402,21,852,296
2017,3543402,21,852,1312
2018,3543402,21,852,570
2019,3543402,60,1500,1148
2020,3543402,60,1500,923
2021,3543402,60,1500,2204
2022,3543402,60,1811,1902
2023,3543402,60,1604,1290
2013,3543907,9,225,199
2014,3543907,9,234,225
2015,3543907,21,546,559
2016,3543907,17,442,609
2013,3544202,200,3600,2556
2015,3544202,123,1494,1345
2016,3544202,81,1458,2486
2017,3544202,145,2610,7024
2018,3544202,145,2610,3393
2019,3544202,160,2880,4035
2020,3544202,200,3600,5040
2021,3544202,355,6390,9885
2022,3544202,315,5670,12191
2023,3544202,323,5800,11606
2016,3544251,6,88,110
2017,3544251,6,88,110
2018,3544251,6,88,110
2013,3544509,140,960,764
2014,3544509,140,1120,1545
2015,3544509,25,200,241
2013,3544806,60,1800,1347
2014,3544806,60,1800,1533
2015,3544806,73,2190,2129
2016,3544806,83,1743,2030
2017,3545100,4,60,54
2018,3545100,4,60,55
2020,3545100,12,240,235
2022,3545100,40,600,900
2023,3545100,12,216,352
2020,3545159,22,890,1699
2021,3545159,22,926,1817
2022,3545159,22,926,2112
2023,3545159,22,926,2450
2013,3545704,100,1000,815
2014,3545704,80,800,1157
2016,3545704,9,135,175
2018,3545704,40,1050,1869
2019,3545704,90,1480,2350
2020,3545704,50,945,1303
2020,3546009,17,340,510
2015,3546108,53,424,506
2017,3546108,72,720,992
2018,3546108,72,720,1498
2019,3546108,6,60,67
2020,3546108,6,72,85
2013,3546405,50,1250,850
2014,3546405,50,1250,1144
2013,3546603,110,1100,880
2014,3546603,100,1100,1526
2015,3546603,180,1800,2336
2016,3546603,162,2100,2783
2017,3546603,142,1900,2265
2018,3546603,130,3630,6533
2019,3546603,100,1821,2009
2020,3546603,100,1821,2519
2021,3546603,100,1200,1963
2022,3546603,110,2310,6237
2023,3546603,130,2460,6404
2013,3547007,14,350,200
2014,3547007,14,350,210
2015,3547007,14,350,228
2016,3547007,14,350,228
2017,3547007,14,350,231
2018,3547007,14,350,231
2019,3547007,14,350,315
2017,3547106,4,100,90
2018,3547106,4,100,60
2019,3547106,4,82,82
2014,3547205,60,480,666
2015,3547205,48,480,573
2016,3547205,77,770,1038
2017,3547205,75,860,1101
2018,3547205,125,1250,2083
2019,3547205,100,1000,1118
2020,3547205,100,1000,1320
2021,3547205,90,630,843
2022,3547205,95,950,2399
2023,3547205,60,600,1530
2013,3547403,285,2820,2257
2014,3547403,285,3420,4717
2015,3547403,365,4380,5231
2016,3547403,160,2080,2782
2017,3547403,110,1430,1831
2018,3547403,100,1350,2439
2019,3547403,100,1300,1505
2020,3547403,80,1040,1477
2021,3547403,80,1040,1449
2022,3547403,80,1040,2626
2023,3547403,50,650,1670
2019,3547502,40,600,840
2020,3547502,40,600,852
2021,3547502,35,525,695
2022,3547502,40,600,900
2023,3547502,40,600,1080
2013,3547650,70,1050,809
2014,3547650,80,1200,1106
2015,3547650,60,900,854
2016,3547650,50,750,1088
2017,3547650,25,375,445
2018,3547650,25,375,464
2023,3547650,9,150,315
2020,3548005,9,180,291
2021,3548005,11,198,318
2013,3548054,58,1740,961
2014,3548054,50,1500,495
2015,3548054,58,1740,1238
2016,3548054,58,1740,1806
2017,3548054,65,1950,1521
2018,3548054,97,1790,1611
2019,3548054,157,1570,1806
2020,3548054,160,2280,2462
2021,3548054,97,1416,2294
2013,3548104,25,750,434
2016,3548104,31,933,932
2017,3548104,33,980,490
2018,3548104,31,933,480
2019,3548104,43,1290,2309
2020,3548104,42,1290,1806
2021,3548104,42,1260,2331
2022,3548104,42,1276,3509
2023,3548104,40,1400,2660
2023,3548203,6,60,132
2013,3548401,88,1364,1303
2014,3548401,48,744,1024
2015,3548401,66,990,1366
2017,3548401,91,1320,2442
2018,3548401,40,600,1039
2013,3548609,1000,17000,13685
2014,3548609,1000,17000,13770
2015,3548609,1200,12000,9768
2016,3548609,1200,12000,10020
2017,3548609,1200,12000,10056
2018,3548609,800,7000,5600
2019,3548609,1000,7000,7000
2020,3548609,1000,7000,10500
2021,3548609,1000,7000,12600
2022,3548609,1000,7000,14700
2023,3548609,1000,7000,15400
2013,3549003,250,3400,2611
2014,3549003,310,3100,2855
2015,3549003,430,5590,5256
2016,3549003,420,5460,7955
2017,3549003,400,5200,6115
2018,3549003,440,5720,7026
2019,3549003,250,3250,4844
2020,3549003,150,1950,2935
2021,3549003,150,1950,3438
2022,3549003,130,1700,4590
2013,3549102,50,1250,723
2014,3549102,70,1750,1479
2015,3549102,70,1750,1136
2016,3549102,70,1750,1952
2017,3549102,78,1284,796
2018,3549102,80,1400,728
2019,3549102,80,2000,3580
2020,3549102,70,1750,2520
2021,3549102,70,1700,3145
2022,3549102,70,1683,4628
2023,3549102,70,2100,3948
2013,3549201,150,1500,1332
2014,3549201,150,1500,2130
2015,3549201,104,1550,1376
2016,3549201,80,1200,1320
2017,3549201,80,1600,2400
2018,3549201,80,800,360
2019,3549201,100,1000,1102
2020,3549201,100,1000,1870
2021,3549201,100,1000,2000
2022,3549201,130,1300,3074
2023,3549201,130,1300,2889
2013,3549250,25,400,235
2021,3549250,60,960,1349
2022,3549250,50,800,1792
2023,3549250,45,608,1277
2013,3549508,22,330,287
2014,3549508,24,360,313
2015,3549508,25,375,334
2016,3549508,25,375,375
2019,3549508,25,582,599
2020,3549508,28,448,470
2021,3549508,28,336,624
2022,3549508,28,336,761
2023,3549508,28,700,1750
2013,3549607,26,450,168
2014,3549607,26,450,162
2015,3549607,26,450,171
2016,3549607,26,450,495
2017,3549607,26,450,189
2018,3549607,26,450,675
2020,3549607,26,450,675
2021,3549607,26,450,945
2022,3549607,26,450,1080
2023,3549607,26,450,585
2017,3549706,12,360,355
2018,3549706,12,360,432
2017,3550001,4,50,59
2018,3550001,4,50,55
2013,3550308,16,560,326
2014,3550308,42,840,840
2015,3550308,42,630,731
2016,3550308,42,630,1180
2017,3550308,42,630,863
2018,3550308,42,630,908
2019,3550308,42,630,1163
2020,3550308,38,570,940
2021,3550308,44,660,1285
2022,3550308,42,630,2070
2023,3550308,42,630,2838
2013,3550407,4,107,60
2014,3550407,4,107,64
2015,3550407,4,107,70
2016,3550407,4,107,70
2017,3550407,4,107,70
2018,3550407,4,107,82
2013,3550506,28,560,381
2014,3550506,28,560,512
2015,3550506,18,360,238
2016,3550506,18,360,245
2017,3550506,18,360,360
2013,3550704,60,600,600
2015,3550704,4,70,279
2016,3550704,18,77,176
2017,3550704,50,250,500
2018,3550704,43,215,462
2019,3550704,43,230,483
2020,3550704,46,230,564
2021,3550704,18,40,108
2022,3550704,26,130,358
2023,3550704,26,208,1040
2013,3551306,100,1500,1020
2014,3551306,250,3750,3563
2015,3551306,80,1200,600
2016,3551306,70,1050,525
2014,3551405,160,1600,926
2015,3551405,6,60,74
2016,3551405,35,140,216
2017,3551405,35,140,216
2018,3551405,35,140,94
2019,3551405,200,4000,7200
2020,3551405,200,4000,2460
2021,3551405,200,4000,5877
2022,3551405,200,1867,1960
2023,3551405,200,2222,1786
2013,3551603,17,510,365
2014,3551603,17,340,327
2015,3551603,17,204,171
2016,3551603,17,255,354
2017,3551603,17,255,284
2018,3551603,17,255,326
2019,3551603,17,255,326
2020,3551603,17,255,428
2021,3551603,17,255,466
2022,3551603,17,255,755
2023,3551603,17,255,672
2013,3551801,4000,100000,45000
2014,3551801,4000,100000,80000
2015,3551801,4200,126000,88200
2016,3551801,4200,126000,189000
2017,3551801,4200,126000,214200
2018,3551801,4200,126000,176400
2019,3551801,4200,94500,132300
2020,3551801,4200,94500,137025
2021,3551801,4200,115500,167475
2022,3551801,4200,112001,179202
2023,3551801,4200,107335,214670
2013,3552106,65,1200,675
2014,3552106,70,1400,1444
2015,3552106,70,1400,1582
2016,3552106,70,1400,1679
2017,3552106,73,1460,1774
2018,3552106,73,1460,1807
2019,3552106,73,1497,1946
2020,3552106,80,1640,2624
2021,3552106,80,1200,2239
2022,3552106,80,1618,4135
2023,3552106,80,1619,4357
2013,3552304,40,800,476
2014,3552304,19,380,488
2016,3552304,94,1128,1722
2018,3552304,60,720,648
2013,3552403,120,3600,2664
2014,3552403,130,3700,2738
2018,3552403,70,1540,1943
2019,3552403,60,1200,2400
2020,3552403,60,1200,3600
2021,3552403,60,1200,3000
2022,3552403,60,1200,3120
2023,3552403,60,1200,2400
2013,3552551,90,3250,1934
2014,3552551,45,1170,1489
2015,3552551,65,1495,1156
2016,3552551,65,1430,2145
2017,3552551,65,1430,1640
2018,3552551,40,480,432
2019,3552551,120,1800,2165
2020,3552551,80,1440,2014
2021,3552551,70,1295,1842
2019,3552601,25,500,300
2020,3552601,25,500,350
2021,3552601,14,280,416
2022,3552601,14,280,594
2023,3552601,14,280,700
2017,3552700,25,500,1031
2021,3552700,250,5000,10917
2022,3552700,230,4600,15118
2019,3553401,13,390,321
2021,3553401,13,390,575
2023,3553401,28,840,1175
2013,3553500,450,9000,6840
2014,3553500,450,9000,6480
2015,3553500,450,9000,6761
2016,3553500,289,3000,2250
2017,3553500,289,3000,4500
2018,3553500,230,2400,1488
2019,3553500,230,3000,1830
2020,3553500,230,2796,1817
2021,3553500,200,2000,2100
2022,3553500,200,2000,3310
2023,3553500,160,1600,4800
2023,3553609,25,95,190
2017,3553708,13,294,229
2017,3554003,82,3280,4100
2018,3554003,25,500,550
2019,3554003,25,550,825
2020,3554003,25,550,682
2021,3554003,13,442,619
2022,3554003,13,416,1082
2016,3554102,36,720,872
2018,3554102,34,490,515
2013,3554508,31,900,450
2014,3554508,31,900,747
2015,3554508,31,900,796
2016,3554508,31,900,1186
2017,3554508,31,900,792
2018,3554508,35,900,1053
2019,3554508,35,825,1650
2020,3554508,31,865,1073
2021,3554508,31,256,358
2022,3554508,31,930,2418
2023,3554508,31,775,1628
2019,3554805,21,420,420
2020,3554805,21,420,630
2021,3554805,25,500,1350
2013,3554904,380,4560,3430
2014,3554904,380,4560,6444
2015,3554904,400,4000,4814
2016,3554904,300,3000,4489
2017,3554904,255,2550,3265
2018,3554904,355,3550,5970
2019,3554904,355,3550,4075
2020,3554904,300,3000,4260
2021,3554904,360,3600,4864
2022,3554904,360,3600,8931
2023,3554904,160,1600,4152
2017,3555000,16,320,310
2013,3555109,60,1708,1600
2014,3555109,50,1500,1439
2015,3555109,46,1288,914
2016,3555109,32,480,506
2017,3555109,46,1200,1132
2018,3555109,40,1200,720
2019,3555109,44,1320,1320
2020,3555109,40,1200,1402
2019,3555208,32,480,465
2020,3555208,36,540,583
2021,3555208,36,360,648
2013,3555307,120,1200,923
2014,3555307,150,1500,1367
2015,3555307,280,2800,2603
2016,3555307,320,3200,4675
2017,3555307,400,4000,4720
2018,3555307,150,1500,1838
2019,3555307,150,1500,2235
2020,3555307,150,1500,2262
2021,3555307,150,1500,2636
2022,3555307,150,1500,3975
2023,3555307,120,1200,2520
2016,3555406,425,425,1190
2017,3555406,426,4260,8520
2018,3555406,150,1500,3000
2019,3555406,110,830,1743
2020,3555406,400,4000,9800
2021,3555406,110,800,1014
2022,3555406,110,800,2514
2023,3555406,105,735,3308
2013,3555802,150,2250,1727
2014,3555802,180,2700,2484
2015,3555802,180,2700,2565
2016,3555802,150,2250,3260
2017,3555802,100,1500,1779
2019,3555802,60,3600,5365
2020,3555802,60,3000,4503
2021,3555802,70,3500,6199
2022,3555802,70,4200,11130
2023,3555802,60,1280,2688
2023,3556107,70,2301,4606
2013,3556206,16,320,218
2015,3556206,16,320,224
2016,3556206,16,320,304
2017,3556206,16,320,368
2018,3556206,16,320,544
2019,3556206,16,320,544
2020,3556206,16,320,554
2021,3556206,16,320,581
2022,3556206,16,320,720
2023,3556206,16,320,672
2014,3556305,9,255,143
2017,3556305,12,192,168
2023,3500402,8,256,448
2013,3502002,8,230,144
2014,3502002,8,230,167
2015,3502002,8,230,146
2016,3502002,8,230,363
2017,3502002,8,230,223
2018,3502002,8,230,193
2019,3502002,8,230,349
2020,3502002,8,230,327
2013,3504909,8,136,50
2014,3504909,8,136,48
2015,3504909,8,136,55
2016,3504909,8,136,150
2017,3504909,8,136,53
2018,3504909,8,136,190
2019,3504909,8,136,143
2020,3504909,8,136,231
2021,3504909,8,136,292
2022,3504909,8,136,388
2023,3504909,8,136,218
2018,3507001,8,128,170
2019,3507001,8,170,272
2020,3507001,8,128,227
2015,3510203,8,200,155
2016,3510203,8,200,346
2017,3510203,8,200,209
2018,3510203,8,200,198
2019,3510203,8,200,300
2020,3510203,8,200,212
2021,3510203,8,200,352
2022,3510203,8,200,404
2023,3510203,8,200,340
2022,3515152,8,240,384
2016,3515905,8,240,108
2016,3518503,8,104,101
2017,3518503,8,208,207
2018,3518503,8,208,291
2019,3518503,8,188,273
2020,3518503,8,201,239
2021,3518503,8,201,271
2022,3518503,8,203,497
2023,3518503,8,202,444
2014,3522158,8,280,232
2015,3522158,8,280,127
2016,3522158,8,104,180
2017,3522158,8,104,109
2018,3522158,8,104,103
2019,3522158,8,104,125
2020,3522158,8,104,110
2021,3522158,8,104,338
2013,3522653,8,240,192
2016,3522653,8,161,279
2017,3522653,8,161,168
2018,3522653,8,161,159
2019,3522653,8,161,193
2020,3522653,8,161,171
2021,3522653,8,161,242
2022,3522653,8,161,242
2023,3522653,8,161,274
2019,3525102,8,208,159
2020,3525102,8,208,128
2021,3525102,8,208,306
2022,3525102,8,208,218
2023,3525102,8,208,167
2015,3527801,8,80,75
2017,3527801,8,80,87
2018,3527801,8,80,120
2019,3527801,8,80,96
2015,3533809,8,116,75
2017,3533809,8,135,129
2018,3533809,8,135,213
2013,3537107,8,240,172
2020,3542404,8,120,136
2021,3542404,8,104,229
2022,3542404,8,107,242
2019,3545100,8,168,146
2023,3545407,8,192,576
2021,3546207,8,80,96
2022,3546207,8,80,160
2022,3548005,8,160,338
2023,3548005,8,160,330
2022,3550209,8,240,588
2022,3552551,8,80,179
2023,3552551,8,96,202
2013,3556008,8,200,149
2014,3556008,8,200,161
2015,3556008,8,200,180
2016,3556008,8,200,220
2017,3556008,8,200,230
2018,3556008,8,200,185
2019,3556305,8,80,98
2021,3556305,8,80,130
2022,3556305,8,80,184
2023,3556305,8,80,196
2014,3501202,7,175,158
2013,3502903,7,252,192
2013,3503158,7,115,44
2014,3503158,7,115,44
2015,3503158,7,115,47
2016,3503158,7,115,155
2017,3503158,7,115,46
2018,3503158,7,115,171
2019,3503158,7,115,127
2020,3503158,7,115,196
2021,3503158,7,115,243
2022,3503158,7,115,345
2023,3503158,7,115,173
2013,3506706,7,105,80
2014,3506706,7,105,121
2015,3506706,7,105,118
