ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2023,576487,35576487,20507,RIBEIRAO PRETO,PROFESSORA NAIR GUILHERMINA PINHEIRO NOGUEIRA ? NAIRZINHA,RIBEIRAO PRETO,,2,
2023,576499,35576499,20507,RIBEIRAO PRETO,VEREADOR JOS? VELLONI,RIBEIRAO PRETO,,2,
2023,576669,35576669,20415,SUMARE,PROF.? AD?LIA CRISTINA BORGATO GRYSZCZENKO,PAULINIA,,2,1.29
2023,576670,35576670,20415,SUMARE,RESIDENCIAL BORDON,SUMARE,,3,1.46
2023,577066,35577066,20404,CAMPINAS OESTE,JARDIM OURO PRETO,CAMPINAS,3,,1.27
2023,577078,35577078,20207,JACAREI,PAULO ISMAEL DOS SANTOS SOBRINHO,GUARAREMA,,3,1.1
2023,577145,35577145,21004,OURINHOS,PROFESSOR NORIVAL VIEIRA DA SILVA,OURINHOS,,2,
2023,577704,35577704,20701,CATANDUVA,PROFESSORA APARECIDA MATILDE TURIM BALDO,PALMARES PAULISTA,,4,2.94
2023,578009,35578009,20804,PENAPOLIS,PROFESSOR JOAO TEIXEIRA SAMPAIO,PENAPOLIS,,3,1.85
2023,578022,35578022,10403,GUARULHOS NORTE,PROFESSOR MARCOS HOLANDA ALMEIDA,GUARULHOS,,,1.9
2023,578563,35578563,20401,AMERICANA,PROFESSORA MARIA LUCIA PADOVANI DE OLIVEIRA,AMERICANA,,3,
2023,578575,35578575,20401,AMERICANA,PROFESSORA LENY APPARECIDA PAGOTTO BOER,AMERICANA,,3,
2023,578587,35578587,20401,AMERICANA,PROFESSORA ORNELLA RITA FERRARI SACILOTTO,AMERICANA,,,3.57
2023,578915,35578915,20901,ADAMANTINA,PROFESSOR CARLOS UMBERTO CARRARA,LUCELIA,,2,1.55
2023,579257,35579257,20409,MOGI MIRIM,ROBERTO ANTONIALLI,MOGI GUACU,,2,1.98
2023,579269,35579269,20409,MOGI MIRIM,MARIA TEREZA DE JESUS PAIVA,MOGI MIRIM,,2,3.21
2023,579427,35579427,20509,SAO CARLOS,PROF. DR. SEGUNDO CARLOS LOPES,IBATE,,2,
2023,579439,35579439,20509,SAO CARLOS,PROFESSOR JO?O BATISTA GASPARIN,SAO CARLOS,,2,
2023,579440,35579440,21102,REGISTRO,PREFEITA ELZA ORSINI DE CARVALHO,REGISTRO,,,1.68
2023,579476,35579476,10104,NORTE 2,S?CRATES BRASILEIRO SAMPAIO DE SOUZA VIEIRA DE OLIVEIRA,SAO PAULO,5,,1.71
2023,579889,35579889,20502,BARRETOS,MARIA HELENA SCANNAVINO,BARRETOS,,,1.66
2023,580065,35580065,20602,JAU,PROFESSORA NELLY COLLEONE RAVAGNOLLI,BOCAINA,,3,1.77
2023,580120,35580120,20419,CAPIVARI,WALDEMAR THOMAZINE,CAPIVARI,,2,4.19
2023,580824,35580824,20415,SUMARE,JARDIM ALINE,HORTOLANDIA,,2,2.77
2023,581124,35581124,20408,LIMEIRA,JARDIM PAINEIRAS,LIMEIRA,,3,
2023,583467,35583467,20602,JAU,PROFESSORA VAL?RIA ELIANE MINGUILI,PEDERNEIRAS,,2,3.62
2023,585804,35585804,20509,SAO CARLOS,PROFESSOR LUIZ VIVIANI FILHO,SAO CARLOS,,3,1.2
2023,900023,35900023,20602,JAU,ALVARO FRAGA MOREIRA,JAU,,2,1.53
2023,900035,35900035,21101,MIRACATU,DOMINGOS BAUER LEITE POETA,MIRACATU,,3,1.28
2023,900060,35900060,10210,LESTE 2,EUNICE MARQUES MOURA BASTOS PROFA,SAO PAULO,4,,1.95
2023,900072,35900072,20507,RIBEIRAO PRETO,IRENE DIAS RIBEIRO PROFESSORA,RIBEIRAO PRETO,,2,1.42
2023,900102,35900102,10314,SUL 2,LEILA SABINO PROFESSORA,SAO PAULO,4,,1.95
2023,900114,35900114,10402,GUARULHOS SUL,IZABEL FERREIRA DOS SANTOS PROFESSORA DONA BELINHA,GUARULHOS,,2,2.6
2023,900126,35900126,10403,GUARULHOS NORTE,RINALDO POLI PREFEITO,GUARULHOS,,2,1.93
2023,900138,35900138,10402,GUARULHOS SUL,ORLANDO MINELLA,GUARULHOS,,3,
2023,900148,35900148,10402,GUARULHOS SUL,MARIA LEDA FERNANDES BRIGO PROFESSORA,GUARULHOS,,2,
2023,900151,35900151,10402,GUARULHOS SUL,MARIA APARECIDA RODRIGUES PROFESSORA,GUARULHOS,,2,1.65
2023,900163,35900163,10402,GUARULHOS SUL,ALAYDE MARIA VICENTE PROFESSORA,GUARULHOS,,2,1.37
2023,900175,35900175,10603,SANTO ANDRE,BENERALDO DE TOLEDO PIZA PROFESSOR,SANTO ANDRE,,3,1.83
2023,900187,35900187,20403,BRAGANCA PAULISTA,MATHILDE TEIXEIRA DE MORAES PROFESSORA,BRAGANCA PAULISTA,,3,1.52
2023,900217,35900217,20601,BAURU,WALTER BARRETTO MELCHERT PROF,BAURU,4,,
2023,900229,35900229,20601,BAURU,DURVAL GUEDES DE AZEVEDO PROF,BAURU,,2,1.59
2023,900230,35900230,20602,JAU,NOEMIA KUESTER PISANI GERULIS PROFESSORA,PEDERNEIRAS,,3,1.33
2023,900266,35900266,20303,BOTUCATU,SOPHIA GABRIEL DE OLIVEIRA PROFA,BOTUCATU,,2,1.6
2023,900285,35900285,20304,ITAPETININGA,JAIR BARTH PROF,ITAPETININGA,,2,1.12
2023,900291,35900291,20306,ITU,SYLVIA DE PAULA LEITE BAUER,ITU,,2,2.59
2023,900321,35900321,20306,ITU,JOSE BENEDITO GONCALVES PROF,SALTO,4,,1.16
2023,900345,35900345,20308,SOROCABA,ROQUE CONCEICAO MARTINS PROFESSOR,SOROCABA,,2,
2023,900357,35900357,20308,SOROCABA,MARIO GUILHERME NOTARI,SOROCABA,3,,
2023,900369,35900369,20308,SOROCABA,GUIOMAR CAMOLESI SOUZA PROFESSORA,SOROCABA,,2,
2023,900370,35900370,20308,SOROCABA,JULIA RIOS ATHAYDE PROFESSORA,SOROCABA,,3,
2023,900382,35900382,20308,SOROCABA,GUALBERTO MOREIRA DOUTOR,SOROCABA,,2,1.32
2023,900400,35900400,20308,SOROCABA,ANTONIA LUCCHESI PROFESSORA,SOROCABA,,4,1.51
2023,900424,35900424,20302,AVARE,DIMAS MOZART E SILVA PROFESSOR,TAQUARITUBA,,3,1.78
2023,900436,35900436,20310,VOTORANTIM,PEDRO AUGUSTO RANGEL FILHO PROFESSOR,VOTORANTIM,,3,2.19
2023,900459,35900459,20401,AMERICANA,GEMMA VASCONCELOS CAMARGO CAPELLO PROFA,SANTA BARBARA D'OESTE,,2,
2023,900461,35900461,20413,SAO JOAO DA BOA VISTA,ISAURA TEIXEIRA VASCONCELLOS PROFESSORA,SAO JOAO DA BOA VISTA,,2,2.02
2023,900473,35900473,20413,SAO JOAO DA BOA VISTA,LAUDELINA DE OLIVEIRA POURRAT PROFESSORA,SAO JOSE DO RIO PARDO,,3,1.46
2023,900485,35900485,20415,SUMARE,RUBENS OSCAR GUELLI PROFESSOR,SUMARE,5,,1.8
2023,900497,35900497,20415,SUMARE,WANDA FELIX DE ANDRADE PROFESSORA,SUMARE,,3,
2023,900515,35900515,20415,SUMARE,ONDINA PINTO GONZALEZ PROFESSORA,SUMARE,4,,1.33
2023,900527,35900527,20415,SUMARE,PAULINA ROSA PROFESSORA,HORTOLANDIA,,4,1.37
2023,900576,35900576,20413,SAO JOAO DA BOA VISTA,ACHILES RODRIGUES PROFESSOR,VARGEM GRANDE DO SUL,,2,
2023,900588,35900588,20407,JUNDIAI,HAMILTON JOSE BIANCHI MONSENHOR,VARZEA PAULISTA,,3,1.35
2023,900631,35900631,20507,RIBEIRAO PRETO,FERNANDO CAMPOS ROSAS PROFESSOR,CRAVINHOS,,2,
2023,900655,35900655,20504,FRANCA,JOSE PINHEIRO DE LACERDA CAPITAO,FRANCA,,2,0.62
2023,900667,35900667,20504,FRANCA,SUDARIO FERREIRA,FRANCA,,3,1.5
2023,900679,35900679,20504,FRANCA,SUELY MACHADO DA SILVA PROFA,FRANCA,,2,2.56
2023,900709,35900709,20510,SAO JOAQUIM DA BARRA,NEUSA OKANO MIZUNO PROFESSORA,MORRO AGUDO,,2,1.71
2023,900734,35900734,20507,RIBEIRAO PRETO,BENEDITO MACIEL ARANTES PROFESSOR,RIBEIRAO PRETO,3,,1.49
2023,900746,35900746,20507,RIBEIRAO PRETO,ORLANDO JURCA DEPUTADO,RIBEIRAO PRETO,3,,2.19
2023,900758,35900758,20507,RIBEIRAO PRETO,JOAO PALMA GUIAO DOUTOR,RIBEIRAO PRETO,,2,0.86
2023,900761,35900761,20507,RIBEIRAO PRETO,HELIO LOURENCO DE OLIVEIRA PROFESSOR,RIBEIRAO PRETO,,2,4.17
2023,900771,35900771,20507,RIBEIRAO PRETO,MIGUEL JORGE,RIBEIRAO PRETO,6,,
2023,900795,35900795,20509,SAO CARLOS,JOAO JORGE MARMORATO PROFESSOR,SAO CARLOS,5,,1.51
2023,900862,35900862,21001,ASSIS,DAVID JOSE LUZ PROF,TARUMA,,2,1.63
2023,900874,35900874,21001,ASSIS,NOEMIA GARCIA CICILIATO PROFA,FLOR?NEA,4,,
2023,900916,35900916,21004,OURINHOS,ARY CORREA DOUTOR,OURINHOS,,2,
2023,900941,35900941,20908,SANTO ANASTACIO,MERCIA MARIA PRETTI SOARES PROFESSORA,PRESIDENTE EPITACIO,6,,2.07
2023,900965,35900965,20904,PRESIDENTE PRUDENTE,FATIMA APARECIDA COSTA FALCON PROFESSORA,PRESIDENTE PRUDENTE,,3,1.8
2023,900977,35900977,21006,TUPA,ARY FONSECA,RINOPOLIS,4,,0.79
2023,900990,35900990,20601,BAURU,ANTONIO GUEDES DE AZEVEDO PROF,BAURU,,3,1.82
2023,901003,35901003,20601,BAURU,ANTONIO FERREIRA DE MENEZES VEREADOR,BAURU,,1,1.9
2023,901015,35901015,20601,BAURU,EDISON BASTOS GASPARINI PREF,BAURU,,3,1.18
2023,901027,35901027,20602,JAU,BENEDITO DOS SANTOS GUERREIRO,DOIS CORREGOS,,1,1.75
2023,901052,35901052,20411,PIRASSUNUNGA,VICENTE CASALE PADOVANI PROFESSOR,ARARAS,4,,1.4
2023,901064,35901064,20411,PIRASSUNUNGA,JUDITH FERRAO LEGASPE PROFESSORA,ARARAS,,2,1.89
2023,901076,35901076,20411,PIRASSUNUNGA,CARLOTA FERNANDES DE SOUZA RODINI,ARARAS,,2,
2023,901088,35901088,20417,CAMPINAS LESTE,ALBERTO MEDALJON PROFESSOR,CAMPINAS,4,,
2023,901097,35901097,20404,CAMPINAS OESTE,MARIA JULIETA DE GODOI CARTEZANI PROFESSORA,CAMPINAS,,3,1.47
2023,901106,35901106,20404,CAMPINAS OESTE,JOAQUIM PEDROSO SARGENTO,CAMPINAS,5,,1.47
2023,901118,35901118,20404,CAMPINAS OESTE,ELISEU NARCISO REVERENDO,CAMPINAS,,3,1.83
2023,901124,35901124,20404,CAMPINAS OESTE,CELESTE PALANDI DE MELLO PROFESSORA,CAMPINAS,2,,1.98
2023,901131,35901131,20404,CAMPINAS OESTE,NEWTON OPPERMANN DOUTOR,CAMPINAS,3,,1.35
2023,901155,35901155,20407,JUNDIAI,DAGOBERTO ROMAG FREI,CAMPO LIMPO PAULISTA,,2,3.48
2023,901167,35901167,20419,CAPIVARI,JOSE BONIFACIO CARRETTA PADRE,CAPIVARI,,3,2.36
2023,901192,35901192,20407,JUNDIAI,OSCARLINA DE ARAUJO OLIVEIRA PROFESSORA,ITATIBA,,,
2023,901222,35901222,20407,JUNDIAI,ZULMIRO ALVES DE SIQUEIRA,JARINU,,3,0.9
2023,901246,35901246,20411,PIRASSUNUNGA,ARLINDO FAVARO PROFESSOR,LEME,,3,2.91
2023,901258,35901258,20408,LIMEIRA,LUIGINO BURIGOTTO,LIMEIRA,4,,1.46
2023,901261,35901261,20408,LIMEIRA,PAULO CHAVES PROFESSOR,LIMEIRA,,3,1.87
2023,901271,35901271,20407,JUNDIAI,ODILON LEITE FERRAZ,LOUVEIRA,,2,2.21
2023,901283,35901283,20407,JUNDIAI,PEDRO YOSHICHIKA IRIE,LOUVEIRA,,4,
2023,901295,35901295,20413,SAO JOAO DA BOA VISTA,ZENAIDE PERETO RIBEIRO ROCHA PROFESSORA,MOCOCA,,2,1.5
2023,901313,35901313,20409,MOGI MIRIM,ANTONIO JOSE PERES MARQUES PROF,MOGI MIRIM,,2,1.58
2023,901325,35901325,20410,PIRACICABA,PAULO LUIZ VALERIO,PIRACICABA,,3,1.18
2023,901337,35901337,20410,PIRACICABA,FELIPE CARDOSO,PIRACICABA,,0,3.86
2023,901362,35901362,20102,SANTOS,CORALINA RIBEIRO DOS SANTOS CALDEIRA DONA,GUARUJA,2,,
2023,901374,35901374,20102,SANTOS,LUIZ BENEDITINO FERREIRA,GUARUJA,3,,4.75
2023,901386,35901386,20103,SAO VICENTE,ANTONIO NUNES LOPES DA SILVA PROFESSOR,PRAIA GRANDE,,,0.82
2023,901398,35901398,20102,SANTOS,ARCHIMEDES BAVA PROFESSOR,BERTIOGA,,2,1.53
2023,901404,35901404,20103,SAO VICENTE,ALBINO LUIZ CALDAS PROFESSOR,SAO VICENTE,,2,1.4
2023,901465,35901465,20207,JACAREI,ANTONIO MARTINS DA SILVA PROF,JACAREI,,2,3.26
2023,901489,35901489,20202,GUARATINGUETA,JULIO FORTES,LAVRINHAS,,,3.02
2023,901507,35901507,20202,GUARATINGUETA,AROLDO AZEVEDO PROF,LORENA,,2,1.96
2023,901519,35901519,20204,PINDAMONHANGABA,DIRCE APARECIDA PEREIRA MARCONDES,PINDAMONHANGABA,,3,1.26
2023,901520,35901520,20204,PINDAMONHANGABA,RUBENS ZAMITH PROFESSOR,PINDAMONHANGABA,,3,1.93
2023,901532,35901532,20205,SAO JOSE DOS CAMPOS,DINORA PEREIRA RAMOS BRITO PROFESSORA,SAO JOSE DOS CAMPOS,4,,1.46
2023,901556,35901556,20205,SAO JOSE DOS CAMPOS,NELSON FERREIRA DA SILVA PROFESSOR,SAO JOSE DOS CAMPOS,,,1.19
2023,901568,35901568,20205,SAO JOSE DOS CAMPOS,JULIA BERNARDES RODRIGUES PROFESSORA,SAO JOSE DOS CAMPOS,,,1.33
2023,901573,35901573,20205,SAO JOSE DOS CAMPOS,UBIRAJARA BERNA DE CHIARA UBIRAJARA BRASIL,SAO JOSE DOS CAMPOS,6,,1.49
2023,901581,35901581,20205,SAO JOSE DOS CAMPOS,GERALDINA COELHO MONTEIRO PROFESSORA,SAO JOSE DOS CAMPOS,,2,2.25
2023,901600,35901600,20206,TAUBATE,GENTIL DE CAMARGO PROFESSOR,TAUBATE,,,1.85
2023,901659,35901659,21102,REGISTRO,MASSAKO OSAWA HIRABAYASHI PROFESSORA,REGISTRO,,3,2.39
2023,901660,35901660,21102,REGISTRO,IRENE MACHADO DE LIMA DONA,REGISTRO,,2,3.02
2023,901672,35901672,10101,NORTE 1,RAUL ANTONIO FRAGOSO PROFESSOR,SAO PAULO,6,,1.68
2023,901684,35901684,10101,NORTE 1,EDUARDO GOMES BRIGADEIRO COHAB,SAO PAULO,,2,1.46
2023,901702,35901702,10208,LESTE 4,MIGUEL SANSIGOLO PROF,SAO PAULO,,2,1.89
2023,901714,35901714,10208,LESTE 4,CAMILO MARIA CAVALHEIRO DOM,SAO PAULO,,2,1.19
2023,901726,35901726,10210,LESTE 2,JOSE BUSTAMANTE DEPUTADO,SAO PAULO,,2,2.44
2023,901738,35901738,10312,CENTRO OESTE,LUIZ CINTRA DO PRADO PROFESSOR,SAO PAULO,4,,1.14
2023,901748,35901748,10317,SUL 1,AMADOR E CATHARINA SAPORITO AUGUSTO,SAO PAULO,4,,1.29
2023,901751,35901751,10314,SUL 2,JOSE PORPHYRIO DA PAZ,SAO PAULO,,1,1.67
2023,901763,35901763,10317,SUL 1,JOSE HERMENEGILDO LEONI PROFESSOR,SAO PAULO,5,,1.29
2023,901775,35901775,10317,SUL 1,JOSE CAVALCANTI SILVA DESEMBARGADOR,SAO PAULO,3,,1.12
2023,901787,35901787,10318,SUL 3,ITURBIDES BOLIVAR DE ALMEIDA SERRA PROF,SAO PAULO,5,,1.91
2023,901799,35901799,10318,SUL 3,HERMINIO SACCHETTA,SAO PAULO,3,,1.8
2023,901805,35901805,10401,CAIEIRAS,DR. MARIO TOLEDO DE MORAES,CAIEIRAS,,2,1.11
2023,901829,35901829,10403,GUARULHOS NORTE,JOSE MARUN ATALLA,GUARULHOS,5,,2.16
2023,901830,35901830,10402,GUARULHOS SUL,ANTONIO PRATICI PREFEITO,GUARULHOS,,2,1.79
2023,901842,35901842,10403,GUARULHOS NORTE,JOSE BENEDITO FERREIRA PROFESSOR,GUARULHOS,,2,1.37
2023,901854,35901854,20207,JACAREI,CARLOS RICHARD STRAUTMANN PASTOR,ARUJA,,1,1.3
2023,901878,35901878,20207,JACAREI,MARIA DAS GRACAS SALES DE OLIVEIRA PROFA,SANTA ISABEL,,2,2.22
2023,901885,35901885,10502,SUZANO,LEDA FERNANDES LOPES PROFESSORA,SUZANO,,3,2.5
2023,901891,35901891,10502,SUZANO,JANDYRA COUTINHO PROFESSORA,SUZANO,4,,2.6
2023,901912,35901912,10503,ITAQUAQUECETUBA,ELISEU JORGE PROFESSOR,POA,,3,1.51
2023,901921,35901921,10503,ITAQUAQUECETUBA,MARCELO TADEU DE OLIVEIRA CASTRO CAMPOS MARQUES PROFESSOR,ITAQUAQUECETUBA,,1,2.31
2023,901945,35901945,10501,MOGI DAS CRUZES,ILSON GOMES PROFESSOR,MOGI DAS CRUZES,,3,1.33
2023,901957,35901957,10601,DIADEMA,ROBERTO FRADE MONTE PROFESSOR,DIADEMA,4,,2.15
2023,901970,35901970,10601,DIADEMA,GREGORIO BEZERRA DEPUTADO,DIADEMA,,2,2.4
2023,901982,35901982,10601,DIADEMA,JOSE MAURO DE VASCONCELOS,DIADEMA,5,,1.56
2023,901994,35901994,10602,MAUA,ANTONIO LAPATE NETTO PROFESSOR,MAUA,,2,1.67
2023,902007,35902007,10603,SANTO ANDRE,ATILLIO TOGNATO,SANTO ANDRE,5,,1.82
2023,902020,35902020,10606,SAO BERNARDO DO CAMPO,LUIS DOS SANTOS METALURGICO,SAO BERNARDO DO CAMPO,,3,2.17
2023,902032,35902032,10704,OSASCO,ANTONIO BRAZ GAMBARINI DOUTOR,OSASCO,,2,2.01
2023,902044,35902044,10703,ITAPEVI,IGNES AMELIA OLIVEIRA MACHADO PROFESSORA,ITAPEVI,,2,1.47
2023,902093,35902093,10701,CARAPICUIBA,APARECIDA DE FATIMA SILVA PROFESSORA,CARAPICUIBA,4,,
2023,902100,35902100,10706,TABOAO DA SERRA,HENRIQUE TEIXEIRA LOTT MARECHAL,EMBU DAS ARTES,,3,2.77
2023,902135,35902135,10702,ITAPECERICA DA SERRA,BENEVIDES BERALDO COMENDADOR,ITAPECERICA DA SERRA,,2,
2023,902159,35902159,10702,ITAPECERICA DA SERRA,MARIA OLIMPIA DE SOUZA QUEIROZ MACIEL,ITAPECERICA DA SERRA,,2,
2023,902160,35902160,10702,ITAPECERICA DA SERRA,LORIS NASSIF MATTAR PROFA,EMBU-GUACU,,2,
2023,902184,35902184,10702,ITAPECERICA DA SERRA,BAIRRO DA PALMEIRINHA,JUQUITIBA,,3,
2023,902196,35902196,10702,ITAPECERICA DA SERRA,JORGE NINO SOARES PROFESSOR,JUQUITIBA,5,,
2023,902226,35902226,10208,LESTE 4,SHIRO KYONO DEPUTADO,SAO PAULO,3,,2.44
2023,902238,35902238,10208,LESTE 4,MARIA JOSE BARONE FERNANDES PROFA,SAO PAULO,3,,2.29
2023,902248,35902248,10207,LESTE 1,ANNA PONTES TOLEDO NATALI PROFESSORA,SAO PAULO,4,,
2023,902263,35902263,10314,SUL 2,MARGARIDA MARIA ALVES,SAO PAULO,,2,
2023,902287,35902287,10318,SUL 3,IRMA CHARLITA,SAO PAULO,2,,1.29
2023,902299,35902299,10318,SUL 3,JOAO GOULART PRESIDENTE,SAO PAULO,3,,1.46
2023,902305,35902305,10314,SUL 2,EUGENIO MARIZ DE OLIVEIRA NETTO,SAO PAULO,4,,1.27
2023,902330,35902330,10401,CAIEIRAS,ELCIO JOSE PEREIRA COTRIM PROF,CAJAMAR,,,1.1
2023,902366,35902366,10401,CAIEIRAS,BAIRRO DO ITAIM,MAIRIPORA,,2,
2023,902378,35902378,10401,CAIEIRAS,JOSE ROBERTO MELCHIOR DR,MAIRIPORA,,2,2.94
2023,902385,35902385,10401,CAIEIRAS,MARIA ZEZA GOMES DE OLIVEIRA,MAIRIPORA,,2,1.85
2023,902408,35902408,10503,ITAQUAQUECETUBA,DURVAL EVARISTO DOS SANTOS VEREADOR,ITAQUAQUECETUBA,,3,1.9
2023,902494,35902494,10706,TABOAO DA SERRA,JOSE ROBERTO PACHECO,TABOAO DA SERRA,,3,
2023,902500,35902500,10317,SUL 1,FRANCISCO ALVES MOURAO PROFESSOR,SAO PAULO,,2,
2023,902512,35902512,10314,SUL 2,MIGUEL MUNHOZ FILHO,SAO PAULO,,2,3.57
2023,902524,35902524,10314,SUL 2,CESAR YASIGI PROFESSOR,SAO PAULO,4,,1.55
2023,902536,35902536,10317,SUL 1,MOACYR DE CASTRO FERRAZ PROFESSOR,SAO PAULO,4,,1.98
2023,902548,35902548,20205,SAO JOSE DOS CAMPOS,RUTH COUTINHO SOBREIRO PROFESSORA,SAO JOSE DOS CAMPOS,5,,3.21
2023,902559,35902559,20404,CAMPINAS OESTE,VENERANDA MARTINS SIQUEIRA DONA,CAMPINAS,,2,
2023,902573,35902573,10207,LESTE 1,PAULO ROBERTO FAGGIONI PROFESSOR,SAO PAULO,,2,
2023,902585,35902585,10207,LESTE 1,ELYSEU SIMOES MACHADO PROFESSOR,SAO PAULO,5,,1.68
2023,902597,35902597,10210,LESTE 2,NEYDY DE CAMPOS MELGES PROF,SAO PAULO,4,,1.71
2023,902603,35902603,10210,LESTE 2,DARIO MONTEIRO DE BRITO PROF,SAO PAULO,4,,1.66
2023,902615,35902615,10211,LESTE 3,ANTONIETA DE SOUZA ALCANTARA,SAO PAULO,3,,1.77
2023,902627,35902627,10211,LESTE 3,CESAR DONATO CALABREZ,SAO PAULO,3,,4.19
2023,902639,35902639,10208,LESTE 4,JOAO CAMARGO PROF,SAO PAULO,4,,2.77
2023,902640,35902640,10314,SUL 2,JORGE ANDRADE,SAO PAULO,4,,
2023,902652,35902652,10401,CAIEIRAS,BAIRRO JUNDIAIZINHO,MAIRIPORA,,2,3.62
2023,902664,35902664,10314,SUL 2,ROSA PAVONE PIMONT DOUTORA,SAO PAULO,4,,1.2
2023,902676,35902676,10401,CAIEIRAS,PAULO DUARTE,FRANCO DA ROCHA,,2,1.53
2023,902718,35902718,10211,LESTE 3,JOAO CASTELLANO PROFESSOR,SAO PAULO,4,,1.28
2023,902724,35902724,10211,LESTE 3,FERNANDO MAURO PIRES DA ROCHA DEPUTADO,SAO PAULO,2,,1.95
2023,902743,35902743,20207,JACAREI,EMILIA LEITE MARTINS,GUARAREMA,,3,1.42
2023,902755,35902755,10704,OSASCO,JOSE JORGE PROFESSOR,OSASCO,,2,1.95
2023,902780,35902780,10314,SUL 2,MARIA JANNUZZI MASCARI PROFESSORA,SAO PAULO,4,,2.6
2023,902792,35902792,10208,LESTE 4,JULIETA FARAO PROFA,SAO PAULO,3,,1.93
2023,902809,35902809,10208,LESTE 4,ARTHUR CHAGAS JUNIOR PROF,SAO PAULO,3,,
2023,902810,35902810,10208,LESTE 4,JOZINEIDE PEREIRA GAUDINO,SAO PAULO,3,,
2023,902822,35902822,10207,LESTE 1,MARIA JOVITA,SAO PAULO,3,,1.65
2023,902834,35902834,10210,LESTE 2,MARCELO TULMAN NETO,SAO PAULO,,3,1.37
2023,902846,35902846,10207,LESTE 1,SAID MURAD,SAO PAULO,4,,1.83
2023,902858,35902858,10210,LESTE 2,JOAO BATISTA VILANOVA ARTIGAS PROF,SAO PAULO,,4,1.52
2023,902861,35902861,10210,LESTE 2,FRANCISCO PARENTE,SAO PAULO,,2,
2023,902871,35902871,10210,LESTE 2,PEDRO BRASIL BANDECCHI PROF,SAO PAULO,,2,1.59
2023,902883,35902883,10211,LESTE 3,LUIZ VAZ DE CAMOES,SAO PAULO,4,,1.33
2023,902895,35902895,10318,SUL 3,ITIRO MUTO,SAO PAULO,4,,1.6
2023,902901,35902901,10318,SUL 3,TANCREDO DE ALMEIDA NEVES PRES,SAO PAULO,3,,1.12
2023,902913,35902913,10318,SUL 3,CHRISTIANO ALTENFELDER SILVA DOUTOR,SAO PAULO,,1,2.59
2023,902925,35902925,10318,SUL 3,CALHIM MANOEL ABUD,SAO PAULO,5,,1.16
2023,902937,35902937,10502,SUZANO,ANDERSON DA SILVA SOARES,SUZANO,4,,
2023,902949,35902949,10502,SUZANO,ALICE ROMANOS PROFESSORA,SUZANO,3,,
2023,903012,35903012,20307,SAO ROQUE,LUCIA HELENA CESAR PROFESSORA,VARGEM GRANDE PAULISTA,,3,
2023,903048,35903048,10702,ITAPECERICA DA SERRA,PEDRA BRANCA,JUQUITIBA,5,,
2023,903061,35903061,10706,TABOAO DA SERRA,MARIA JOSE ANTUNES FERRAZ PROFESSORA,TABOAO DA SERRA,,2,1.32
2023,903073,35903073,20102,SANTOS,JACONIAS LEITE DA SILVA PASTOR,GUARUJA,,3,1.51
2023,903097,35903097,20103,SAO VICENTE,RUBENS PAIVA DEPUTADO,PRAIA GRANDE,,1,1.78
2023,903127,35903127,20202,GUARATINGUETA,MIQUELINA CARTOLANO PROFA,LORENA,,4,2.19
2023,903164,35903164,20207,JACAREI,CELISA MERCADANTE FARIA PROFA,JACAREI,,2,
2023,903188,35903188,20302,AVARE,ABILIO RAPOSO FERRAZ JUNIOR,ITAI,,2,2.02
2023,903197,35903197,20304,ITAPETININGA,ORESTES ORIS DE ALBUQUERQUE PROF,ANGATUBA,,3,1.46
2023,903206,35903206,20313,ITARARE,MARIA TEREZA DE SOUZA FALCARELI PROFESSORA,ITABERA,,2,1.8
2023,903231,35903231,20307,SAO ROQUE,JOSE PINTO DO AMARAL PROFESSOR,MAIRINQUE,,,
2023,903243,35903243,20307,SAO ROQUE,ESTACAO DONA CATARINA,MAIRINQUE,,,1.33
2023,903255,35903255,20308,SOROCABA,IDA YOLANDA LANZONI DE BARROS PROFESSORA,SOROCABA,4,,1.37
2023,903267,35903267,20308,SOROCABA,ZELIA DULCE DE CAMPOS MAIA PROFESSORA,SOROCABA,,3,
2023,903279,35903279,20308,SOROCABA,FLAVIO GAGLIARDI PROFESSOR,SOROCABA,4,,1.35
2023,903280,35903280,20308,SOROCABA,JOSE ROQUE DE ALMEIDA ROSA PROFESSOR,SOROCABA,,4,
2023,903309,35903309,20304,ITAPETININGA,LIENETTE AVALONE RIBEIRO PROFA,TATUI,,2,0.62
2023,903310,35903310,20310,VOTORANTIM,BENEDICTO LEME VIEIRA NETO PROFESSOR,SALTO DE PIRAPORA,,2,1.5
2023,903334,35903334,20501,ARARAQUARA,ANTONIO DE OLIVEIRA BUENO FILHO,ARARAQUARA,5,,2.56
2023,903358,35903358,20501,ARARAQUARA,LEONARDO BARBIERI DEPUTADO,ARARAQUARA,4,,1.71
2023,903371,35903371,20506,JABOTICABAL,ORLANDO FRANCA DE CARVALHO PROFESSOR,BEBEDOURO,,2,1.49
2023,903395,35903395,20504,FRANCA,ADALGISA DE SAO JOSE GUALTIERI,FRANCA,6,,2.19
2023,903401,35903401,20504,FRANCA,LIZETE PAULINO TEIXEIRA PROFA,FRANCA,6,,0.86
